title,vote_average,vote_count,budget,revenue,imdb_id,id,movie_genres,release_year,Winner,cpi_multiplier,budget_2024,revenue_2024
Project Power,6.431,2965,0,0,tt7550000,605116,Crime,2020,No,1.21,0.0,0.0
Project Power,6.431,2965,0,0,tt7550000,605116,Science Fiction,2020,No,1.21,0.0,0.0
Promising Young Woman,7.402,3491,10000000,20379604,tt9620292,582014,Thriller,2020,No,1.21,12100000.0,24659320.84
Promising Young Woman,7.402,3491,10000000,20379604,tt9620292,582014,Crime,2020,No,1.21,12100000.0,24659320.84
Promising Young Woman,7.402,3491,10000000,20379604,tt9620292,582014,Drama,2020,No,1.21,12100000.0,24659320.84
Purple Hearts,8.1,2772,0,0,tt4614584,762975,Romance,2022,No,1.07,0.0,0.0
Purple Hearts,8.1,2772,0,0,tt4614584,762975,Drama,2022,No,1.07,0.0,0.0
Puss in Boots: The Last Wish,8.209,8483,90000000,484700000,tt3915174,315162,Animation,2022,No,1.07,96300000.0,518629000.00000006
Puss in Boots: The Last Wish,8.209,8483,90000000,484700000,tt3915174,315162,Adventure,2022,No,1.07,96300000.0,518629000.00000006
Puss in Boots: The Last Wish,8.209,8483,90000000,484700000,tt3915174,315162,Fantasy,2022,No,1.07,96300000.0,518629000.00000006
Puss in Boots: The Last Wish,8.209,8483,90000000,484700000,tt3915174,315162,Comedy,2022,No,1.07,96300000.0,518629000.00000006
Puss in Boots: The Last Wish,8.209,8483,90000000,484700000,tt3915174,315162,Family,2022,No,1.07,96300000.0,518629000.00000006
RRR,7.739,1474,69000000,160000000,tt8178634,579974,Action,2022,No,1.07,73830000.0,171200000.0
RRR,7.739,1474,69000000,160000000,tt8178634,579974,Adventure,2022,No,1.07,73830000.0,171200000.0
RRR,7.739,1474,69000000,160000000,tt8178634,579974,Drama,2022,No,1.07,73830000.0,171200000.0
Ralph Breaks the Internet,7.169,7885,175000000,529323962,tt5848272,404368,Family,2018,No,1.25,218750000.0,661654952.5
Ralph Breaks the Internet,7.169,7885,175000000,529323962,tt5848272,404368,Animation,2018,No,1.25,218750000.0,661654952.5
Ralph Breaks the Internet,7.169,7885,175000000,529323962,tt5848272,404368,Comedy,2018,No,1.25,218750000.0,661654952.5
Ralph Breaks the Internet,7.169,7885,175000000,529323962,tt5848272,404368,Adventure,2018,No,1.25,218750000.0,661654952.5
Rambo: Last Blood,6.534,4076,50000000,91500000,tt1206885,522938,Action,2019,No,1.23,61500000.0,112545000.0
Rambo: Last Blood,6.534,4076,50000000,91500000,tt1206885,522938,Thriller,2019,No,1.23,61500000.0,112545000.0
Rambo: Last Blood,6.534,4076,50000000,91500000,tt1206885,522938,Drama,2019,No,1.23,61500000.0,112545000.0
Rampage,6.456,7311,120000000,428028233,tt2231461,427641,Action,2018,No,1.25,150000000.0,535035291.25
Rampage,6.456,7311,120000000,428028233,tt2231461,427641,Adventure,2018,No,1.25,150000000.0,535035291.25
Rampage,6.456,7311,120000000,428028233,tt2231461,427641,Science Fiction,2018,No,1.25,150000000.0,535035291.25
Raw,7.04,3327,3500000,4100000,tt4954522,393519,Horror,2016,No,1.31,4585000.0,5371000.0
Raw,7.04,3327,3500000,4100000,tt4954522,393519,Drama,2016,No,1.31,4585000.0,5371000.0
Raya and the Last Dragon,7.818,7088,100000000,130423032,tt5109280,527774,Animation,2021,No,1.16,115999999.99999999,151290717.11999997
Raya and the Last Dragon,7.818,7088,100000000,130423032,tt5109280,527774,Family,2021,No,1.16,115999999.99999999,151290717.11999997
Raya and the Last Dragon,7.818,7088,100000000,130423032,tt5109280,527774,Fantasy,2021,No,1.16,115999999.99999999,151290717.11999997
Raya and the Last Dragon,7.818,7088,100000000,130423032,tt5109280,527774,Action,2021,No,1.16,115999999.99999999,151290717.11999997
Raya and the Last Dragon,7.818,7088,100000000,130423032,tt5109280,527774,Adventure,2021,No,1.16,115999999.99999999,151290717.11999997
Ready Player One,7.584,16365,175000000,607274134,tt1677720,333339,Adventure,2018,No,1.25,218750000.0,759092667.5
Ready Player One,7.584,16365,175000000,607274134,tt1677720,333339,Action,2018,No,1.25,218750000.0,759092667.5
Ready Player One,7.584,16365,175000000,607274134,tt1677720,333339,Science Fiction,2018,No,1.25,218750000.0,759092667.5
Ready or Not,7.036,4953,6000000,57600000,tt7798634,567609,Horror,2019,No,1.23,7380000.0,70848000.0
Ready or Not,7.036,4953,6000000,57600000,tt7798634,567609,Comedy,2019,No,1.23,7380000.0,70848000.0
Rebecca,6.3,1135,0,0,tt2235695,505379,Romance,2020,No,1.21,0.0,0.0
Rebecca,6.3,1135,0,0,tt2235695,505379,Drama,2020,No,1.21,0.0,0.0
Rebecca,6.3,1135,0,0,tt2235695,505379,Mystery,2020,No,1.21,0.0,0.0
Rebecca,6.3,1135,0,0,tt2235695,505379,Thriller,2020,No,1.21,0.0,0.0
Rebel Moon - Part One: A Child of Fire,6.239,2411,83000000,0,tt14998742,848326,Science Fiction,2023,No,1.03,85490000.0,0.0
Rebel Moon - Part One: A Child of Fire,6.239,2411,83000000,0,tt14998742,848326,Action,2023,No,1.03,85490000.0,0.0
Rebel Moon - Part One: A Child of Fire,6.239,2411,83000000,0,tt14998742,848326,Adventure,2023,No,1.03,85490000.0,0.0
Rebel Moon - Part Two: The Scargiver,6.085,1361,83000000,0,tt23137904,934632,Science Fiction,2024,No,1.0,83000000.0,0.0
Rebel Moon - Part Two: The Scargiver,6.085,1361,83000000,0,tt23137904,934632,Action,2024,No,1.0,83000000.0,0.0
Rebel Moon - Part Two: The Scargiver,6.085,1361,83000000,0,tt23137904,934632,Adventure,2024,No,1.0,83000000.0,0.0
Rebel Ridge,6.997,1461,0,0,tt11301886,646097,Crime,2024,No,1.0,0.0,0.0
Rebel Ridge,6.997,1461,0,0,tt11301886,646097,Action,2024,No,1.0,0.0,0.0
Rebel Ridge,6.997,1461,0,0,tt11301886,646097,Thriller,2024,No,1.0,0.0,0.0
Red Notice,6.8,6175,160000000,178143,tt7991608,512195,Action,2021,No,1.16,185600000.0,206645.87999999998
Red Notice,6.8,6175,160000000,178143,tt7991608,512195,Comedy,2021,No,1.16,185600000.0,206645.87999999998
Red Notice,6.8,6175,160000000,178143,tt7991608,512195,Crime,2021,No,1.16,185600000.0,206645.87999999998
Red One,7.034,2716,250000000,185700759,tt14948432,845781,Action,2024,No,1.0,250000000.0,185700759.0
Red One,7.034,2716,250000000,185700759,tt14948432,845781,Comedy,2024,No,1.0,250000000.0,185700759.0
Red One,7.034,2716,250000000,185700759,tt14948432,845781,Fantasy,2024,No,1.0,250000000.0,185700759.0
Red Sparrow,6.533,6201,69000000,151572634,tt2873282,401981,Thriller,2018,No,1.25,86250000.0,189465792.5
Red Sparrow,6.533,6201,69000000,151572634,tt2873282,401981,Mystery,2018,No,1.25,86250000.0,189465792.5
"Red, White & Royal Blue",7.9,1453,0,0,tt10172266,930094,Comedy,2023,No,1.03,0.0,0.0
"Red, White & Royal Blue",7.9,1453,0,0,tt10172266,930094,Romance,2023,No,1.03,0.0,0.0
Reminiscence,6.541,1877,68000000,18717947,tt3272066,579047,Mystery,2021,No,1.16,78880000.0,21712818.52
Reminiscence,6.541,1877,68000000,18717947,tt3272066,579047,Science Fiction,2021,No,1.16,78880000.0,21712818.52
Renfield,6.46,1997,65000000,26874347,tt11358390,649609,Comedy,2023,No,1.03,66950000.0,27680577.41
Renfield,6.46,1997,65000000,26874347,tt11358390,649609,Fantasy,2023,No,1.03,66950000.0,27680577.41
Renfield,6.46,1997,65000000,26874347,tt11358390,649609,Horror,2023,No,1.03,66950000.0,27680577.41
Resident Evil: The Final Chapter,6.1,3358,40000000,312242626,tt2592614,173897,Action,2016,No,1.31,52400000.0,409037840.06
Resident Evil: The Final Chapter,6.1,3358,40000000,312242626,tt2592614,173897,Horror,2016,No,1.31,52400000.0,409037840.06
Resident Evil: The Final Chapter,6.1,3358,40000000,312242626,tt2592614,173897,Science Fiction,2016,No,1.31,52400000.0,409037840.06
Resident Evil: Welcome to Raccoon City,5.955,2597,25000000,41914915,tt6920084,460458,Action,2021,No,1.16,28999999.999999996,48621301.4
Resident Evil: Welcome to Raccoon City,5.955,2597,25000000,41914915,tt6920084,460458,Horror,2021,No,1.16,28999999.999999996,48621301.4
Resident Evil: Welcome to Raccoon City,5.955,2597,25000000,41914915,tt6920084,460458,Science Fiction,2021,No,1.16,28999999.999999996,48621301.4
Retribution,6.564,1298,20000000,18685751,tt6906292,762430,Thriller,2023,No,1.03,20600000.0,19246323.53
Retribution,6.564,1298,20000000,18685751,tt6906292,762430,Action,2023,No,1.03,20600000.0,19246323.53
Retribution,6.564,1298,20000000,18685751,tt6906292,762430,Adventure,2023,No,1.03,20600000.0,19246323.53
Return,6.4,1346,0,0,,836466,Animation,2020,No,1.21,0.0,0.0
Richard Jewell,7.418,2632,45000000,33900000,tt3513548,292011,Drama,2019,No,1.23,55350000.0,41697000.0
Richard Jewell,7.418,2632,45000000,33900000,tt3513548,292011,History,2019,No,1.23,55350000.0,41697000.0
Rings,5.01,2560,25000000,83080890,tt0498381,14564,Horror,2017,No,1.28,32000000.0,106343539.2
Road House,6.9,2757,85000000,0,tt3359350,359410,Action,2024,No,1.0,85000000.0,0.0
Road House,6.9,2757,85000000,0,tt3359350,359410,Thriller,2024,No,1.0,85000000.0,0.0
Roald Dahl's The Witches,6.348,2913,0,29303571,tt0805647,531219,Comedy,2020,No,1.21,0.0,35457320.91
Roald Dahl's The Witches,6.348,2913,0,29303571,tt0805647,531219,Fantasy,2020,No,1.21,0.0,35457320.91
Roald Dahl's The Witches,6.348,2913,0,29303571,tt0805647,531219,Family,2020,No,1.21,0.0,35457320.91
Roald Dahl's The Witches,6.348,2913,0,29303571,tt0805647,531219,Horror,2020,No,1.21,0.0,35457320.91
Robin Hood,5.912,3067,100000000,86493046,tt4532826,375588,Adventure,2018,No,1.25,125000000.0,108116307.5
Robin Hood,5.912,3067,100000000,86493046,tt4532826,375588,Action,2018,No,1.25,125000000.0,108116307.5
Robin Hood,5.912,3067,100000000,86493046,tt4532826,375588,Thriller,2018,No,1.25,125000000.0,108116307.5
Robin Hood,5.912,3067,100000000,86493046,tt4532826,375588,Fantasy,2018,No,1.25,125000000.0,108116307.5
Rocketman,7.313,4846,40000000,167300000,tt2066051,504608,Music,2019,No,1.23,49200000.0,205779000.0
Rocketman,7.313,4846,40000000,167300000,tt2066051,504608,Drama,2019,No,1.23,49200000.0,205779000.0
Rogue One: A Star Wars Story,7.5,15964,200000000,1056057273,tt3748528,330459,Action,2016,No,1.31,262000000.0,1383435027.63
Rogue One: A Star Wars Story,7.5,15964,200000000,1056057273,tt3748528,330459,Adventure,2016,No,1.31,262000000.0,1383435027.63
Rogue One: A Star Wars Story,7.5,15964,200000000,1056057273,tt3748528,330459,Science Fiction,2016,No,1.31,262000000.0,1383435027.63
Roma,7.624,4022,15000000,1140769,tt6155172,426426,Drama,2018,No,1.25,18750000.0,1425961.25
Ron's Gone Wrong,7.9,1949,0,60692022,tt7504818,482321,Animation,2021,No,1.16,0.0,70402745.52
Ron's Gone Wrong,7.9,1949,0,60692022,tt7504818,482321,Science Fiction,2021,No,1.16,0.0,70402745.52
Ron's Gone Wrong,7.9,1949,0,60692022,tt7504818,482321,Family,2021,No,1.16,0.0,70402745.52
Ron's Gone Wrong,7.9,1949,0,60692022,tt7504818,482321,Comedy,2021,No,1.16,0.0,70402745.52
Room,7.998,9479,13000000,35401758,tt3170832,264644,Drama,2015,No,1.32,17160000.0,46730320.56
Room,7.998,9479,13000000,35401758,tt3170832,264644,Thriller,2015,No,1.32,17160000.0,46730320.56
Rose Island,7.033,1369,8000000,0,tt10287954,636565,Comedy,2020,No,1.21,9680000.0,0.0
Rose Island,7.033,1369,8000000,0,tt10287954,636565,Adventure,2020,No,1.21,9680000.0,0.0
Run,7.231,2750,1700000,5184368,tt8633478,546121,Thriller,2020,No,1.21,2057000.0,6273085.28
Run,7.231,2750,1700000,5184368,tt8633478,546121,Horror,2020,No,1.21,2057000.0,6273085.28
Run,7.231,2750,1700000,5184368,tt8633478,546121,Drama,2020,No,1.21,2057000.0,6273085.28
Run All Night,6.4,2889,50000000,71561644,tt2199571,241554,Action,2015,No,1.32,66000000.0,94461370.08
Run All Night,6.4,2889,50000000,71561644,tt2199571,241554,Crime,2015,No,1.32,66000000.0,94461370.08
Run All Night,6.4,2889,50000000,71561644,tt2199571,241554,Thriller,2015,No,1.32,66000000.0,94461370.08
Saltburn,6.962,2696,20000000,21013738,tt17351924,930564,Drama,2023,No,1.03,20600000.0,21644150.14
Saltburn,6.962,2696,20000000,21013738,tt17351924,930564,Comedy,2023,No,1.03,20600000.0,21644150.14
Saltburn,6.962,2696,20000000,21013738,tt17351924,930564,Thriller,2023,No,1.03,20600000.0,21644150.14
Samaritan,6.673,2113,100000000,0,tt5500218,629176,Science Fiction,2022,No,1.07,107000000.0,0.0
Samaritan,6.673,2113,100000000,0,tt5500218,629176,Crime,2022,No,1.07,107000000.0,0.0
Samaritan,6.673,2113,100000000,0,tt5500218,629176,Action,2022,No,1.07,107000000.0,0.0
San Andreas,6.2,8820,110000000,473990832,tt2126355,254128,Action,2015,No,1.32,145200000.0,625667898.24
San Andreas,6.2,8820,110000000,473990832,tt2126355,254128,Drama,2015,No,1.32,145200000.0,625667898.24
San Andreas,6.2,8820,110000000,473990832,tt2126355,254128,Thriller,2015,No,1.32,145200000.0,625667898.24
Sausage Party,5.75,7544,19000000,140705322,tt1700841,223702,Adventure,2016,No,1.31,24890000.0,184323971.82
Sausage Party,5.75,7544,19000000,140705322,tt1700841,223702,Animation,2016,No,1.31,24890000.0,184323971.82
Sausage Party,5.75,7544,19000000,140705322,tt1700841,223702,Comedy,2016,No,1.31,24890000.0,184323971.82
Sausage Party,5.75,7544,19000000,140705322,tt1700841,223702,Fantasy,2016,No,1.31,24890000.0,184323971.82
Saw X,7.193,2216,13000000,125319714,tt21807222,951491,Horror,2023,No,1.03,13390000.0,129079305.42
Saw X,7.193,2216,13000000,125319714,tt21807222,951491,Mystery,2023,No,1.03,13390000.0,129079305.42
Scary Stories to Tell in the Dark,6.494,2776,25000000,104545505,tt3387520,417384,Horror,2019,No,1.23,30750000.0,128590971.14999999
Scary Stories to Tell in the Dark,6.494,2776,25000000,104545505,tt3387520,417384,Adventure,2019,No,1.23,30750000.0,128590971.14999999
Scary Stories to Tell in the Dark,6.494,2776,25000000,104545505,tt3387520,417384,Mystery,2019,No,1.23,30750000.0,128590971.14999999
Scoob!,7.005,1764,90000000,28600000,tt3152592,385103,Animation,2020,No,1.21,108900000.0,34606000.0
Scoob!,7.005,1764,90000000,28600000,tt3152592,385103,Comedy,2020,No,1.21,108900000.0,34606000.0
Scoob!,7.005,1764,90000000,28600000,tt3152592,385103,Family,2020,No,1.21,108900000.0,34606000.0
Scoob!,7.005,1764,90000000,28600000,tt3152592,385103,Mystery,2020,No,1.21,108900000.0,34606000.0
Scream,6.689,3614,24000000,137743924,tt11245972,646385,Horror,2022,No,1.07,25680000.0,147385998.68
Scream,6.689,3614,24000000,137743924,tt11245972,646385,Mystery,2022,No,1.07,25680000.0,147385998.68
Scream VI,6.974,2938,35000000,168961389,tt17663992,934433,Horror,2023,No,1.03,36050000.0,174030230.67000002
Scream VI,6.974,2938,35000000,168961389,tt17663992,934433,Crime,2023,No,1.03,36050000.0,174030230.67000002
Scream VI,6.974,2938,35000000,168961389,tt17663992,934433,Thriller,2023,No,1.03,36050000.0,174030230.67000002
Searching,7.57,4070,1000000,75462037,tt7668870,489999,Drama,2018,No,1.25,1250000.0,94327546.25
Searching,7.57,4070,1000000,75462037,tt7668870,489999,Mystery,2018,No,1.25,1250000.0,94327546.25
Searching,7.57,4070,1000000,75462037,tt7668870,489999,Thriller,2018,No,1.25,1250000.0,94327546.25
Self/less,6.412,3211,26000000,31807156,tt2140379,238615,Science Fiction,2015,No,1.32,34320000.0,41985445.92
Self/less,6.412,3211,26000000,31807156,tt2140379,238615,Action,2015,No,1.32,34320000.0,41985445.92
Self/less,6.412,3211,26000000,31807156,tt2140379,238615,Thriller,2015,No,1.32,34320000.0,41985445.92
Set It Up,6.9,2742,0,0,tt5304992,384677,Romance,2018,No,1.25,0.0,0.0
Set It Up,6.9,2742,0,0,tt5304992,384677,Comedy,2018,No,1.25,0.0,0.0
Shang-Chi and the Legend of the Ten Rings,7.504,10031,150000000,432243292,tt9376612,566525,Action,2021,No,1.16,174000000.0,501402218.71999997
Shang-Chi and the Legend of the Ten Rings,7.504,10031,150000000,432243292,tt9376612,566525,Adventure,2021,No,1.16,174000000.0,501402218.71999997
Shang-Chi and the Legend of the Ten Rings,7.504,10031,150000000,432243292,tt9376612,566525,Fantasy,2021,No,1.16,174000000.0,501402218.71999997
Shazam!,7.0,9941,80000000,367799011,tt0448115,287947,Action,2019,No,1.23,98400000.0,452392783.53
Shazam!,7.0,9941,80000000,367799011,tt0448115,287947,Comedy,2019,No,1.23,98400000.0,452392783.53
Shazam!,7.0,9941,80000000,367799011,tt0448115,287947,Fantasy,2019,No,1.23,98400000.0,452392783.53
Shazam! Fury of the Gods,6.4,3474,110000000,134221819,tt10151854,594767,Comedy,2023,No,1.03,113300000.0,138248473.57
Shazam! Fury of the Gods,6.4,3474,110000000,134221819,tt10151854,594767,Action,2023,No,1.03,113300000.0,138248473.57
Shazam! Fury of the Gods,6.4,3474,110000000,134221819,tt10151854,594767,Fantasy,2023,No,1.03,113300000.0,138248473.57
Shoplifters,7.8,2194,0,0,tt8075192,505192,Drama,2018,No,1.25,0.0,0.0
Shoplifters,7.8,2194,0,0,tt8075192,505192,Crime,2018,No,1.25,0.0,0.0
Shoplifters,7.8,2194,0,0,tt8075192,505192,Thriller,2018,No,1.25,0.0,0.0
Sicario,7.415,9182,30000000,84997446,tt3397884,273481,Action,2015,No,1.32,39600000.0,112196628.72
Sicario,7.415,9182,30000000,84997446,tt3397884,273481,Crime,2015,No,1.32,39600000.0,112196628.72
Sicario,7.415,9182,30000000,84997446,tt3397884,273481,Thriller,2015,No,1.32,39600000.0,112196628.72
Sicario: Day of the Soldado,6.938,3853,35000000,75836683,tt5052474,400535,Action,2018,No,1.25,43750000.0,94795853.75
Sicario: Day of the Soldado,6.938,3853,35000000,75836683,tt5052474,400535,Crime,2018,No,1.25,43750000.0,94795853.75
Sicario: Day of the Soldado,6.938,3853,35000000,75836683,tt5052474,400535,Thriller,2018,No,1.25,43750000.0,94795853.75
Sierra Burgess Is a Loser,6.293,3441,0,0,tt3120280,462919,Comedy,2018,No,1.25,0.0,0.0
Sierra Burgess Is a Loser,6.293,3441,0,0,tt3120280,462919,Drama,2018,No,1.25,0.0,0.0
Sierra Burgess Is a Loser,6.293,3441,0,0,tt3120280,462919,Romance,2018,No,1.25,0.0,0.0
Silence,7.12,3185,46000000,23834809,tt0490215,68730,Drama,2016,No,1.31,60260000.0,31223599.790000003
Silence,7.12,3185,46000000,23834809,tt0490215,68730,History,2016,No,1.31,60260000.0,31223599.790000003
Sing,7.12,8250,75000000,634151679,tt3470600,335797,Family,2016,No,1.31,98250000.0,830738699.49
Sing,7.12,8250,75000000,634151679,tt3470600,335797,Comedy,2016,No,1.31,98250000.0,830738699.49
Sing,7.12,8250,75000000,634151679,tt3470600,335797,Music,2016,No,1.31,98250000.0,830738699.49
Sing,7.12,8250,75000000,634151679,tt3470600,335797,Animation,2016,No,1.31,98250000.0,830738699.49
Sing 2,7.838,4650,85000000,408402685,tt6467266,438695,Family,2021,No,1.16,98600000.0,473747114.59999996
Sing 2,7.838,4650,85000000,408402685,tt6467266,438695,Comedy,2021,No,1.16,98600000.0,473747114.59999996
Sing 2,7.838,4650,85000000,408402685,tt6467266,438695,Music,2021,No,1.16,98600000.0,473747114.59999996
Sing 2,7.838,4650,85000000,408402685,tt6467266,438695,Animation,2021,No,1.16,98600000.0,473747114.59999996
Sinister 2,5.882,2224,10000000,53329150,tt2752772,283445,Horror,2015,No,1.32,13200000.0,70394478.0
Sisu,7.397,2481,6600000,14281199,tt14846026,840326,Action,2022,No,1.07,7062000.0,15280882.930000002
Sisu,7.397,2481,6600000,14281199,tt14846026,840326,War,2022,No,1.07,7062000.0,15280882.930000002
Skyscraper,6.3,5197,125000000,304870828,tt5758778,447200,Action,2018,No,1.25,156250000.0,381088535.0
Skyscraper,6.3,5197,125000000,304870828,tt5758778,447200,Thriller,2018,No,1.25,156250000.0,381088535.0
Skyscraper,6.3,5197,125000000,304870828,tt5758778,447200,Adventure,2018,No,1.25,156250000.0,381088535.0
Smile,6.667,3812,17000000,217408513,tt15474916,882598,Horror,2022,No,1.07,18190000.0,232627108.91000003
Smile,6.667,3812,17000000,217408513,tt15474916,882598,Mystery,2022,No,1.07,18190000.0,232627108.91000003
Smile 2,6.594,1890,28000000,138128854,tt29268110,1100782,Horror,2024,No,1.0,28000000.0,138128854.0
Smile 2,6.594,1890,28000000,138128854,tt29268110,1100782,Mystery,2024,No,1.0,28000000.0,138128854.0
Snake Eyes: G.I. Joe Origins,6.471,1648,88000000,36964325,tt8404256,568620,Action,2021,No,1.16,102080000.0,42878617.0
Snake Eyes: G.I. Joe Origins,6.471,1648,88000000,36964325,tt8404256,568620,Adventure,2021,No,1.16,102080000.0,42878617.0
Snowden,7.106,4500,40000000,37357216,tt3774114,302401,Drama,2016,No,1.31,52400000.0,48937952.96
Snowden,7.106,4500,40000000,37357216,tt3774114,302401,History,2016,No,1.31,52400000.0,48937952.96
Snowden,7.106,4500,40000000,37357216,tt3774114,302401,Crime,2016,No,1.31,52400000.0,48937952.96
Snowden,7.106,4500,40000000,37357216,tt3774114,302401,Thriller,2016,No,1.31,52400000.0,48937952.96
Society of the Snow,8.0,3299,65500000,1281,tt16277242,906126,Drama,2023,No,1.03,67465000.0,1319.43
Society of the Snow,8.0,3299,65500000,1281,tt16277242,906126,History,2023,No,1.03,67465000.0,1319.43
Solace,6.427,2311,0,22586863,tt1291570,339527,Thriller,2015,No,1.32,0.0,29814659.16
Solace,6.427,2311,0,22586863,tt1291570,339527,Crime,2015,No,1.32,0.0,29814659.16
Solace,6.427,2311,0,22586863,tt1291570,339527,Mystery,2015,No,1.32,0.0,29814659.16
Solo: A Star Wars Story,6.6,9000,250000000,392952373,tt3778644,348350,Science Fiction,2018,No,1.25,312500000.0,491190466.25
